job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,1vsAll_query_types_tail,1vsAll_query_types_relation,1vsAll_query_types_head,emb_e_dim,emb_r_dim,train_type,label_smoothing,train_loss,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,emb_e_dropout,emb_r_dropout,emb_initialize,emb_initialize_normal_mean,emb_initialize_normal_std,1vsAll_query_weight_head,1vsAll_query_weight_relation,1vsAll_query_weight_tail,fwt_mrr_entity,fwt_hits@1_entity,fwt_hits@3_entity,fwt_hits@10_entity,fwt_mrr_relation,fwt_hits@1_relation,fwt_hits@3_relation,fwt_hits@10_relation,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
40d16f10,wnrr,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.008643028369921167,00016,c416e36e,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,256,0.7745258976591751,ReduceLROnPlateau,1,lp,2,0.8268463527783751,0.5982418721541762,1,0.02734519261866808,0.16082935314625502,normal_,0.0,0.001,1.0,1.0,1.0,0.008643028369921167,0.005603164139749505,0.009228740936058008,0.013678312458800263,0.3399384611125989,0.08866183256427158,0.3029004614370468,0.9901120632827949,0.1190748556292573,0.033289386947923535,0.10711931443638761,0.33915622940013185
40d16f10,wnrr,complex,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0006281575955445623,00019,4b61ba46,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,128,0.15408729047281666,ReduceLROnPlateau,8,lp,1,0.726240492425859,0.48133352771401405,1,0.3688347553834319,0.44952264428138733,normal_,0.0,0.001,1.0,1.0,1.0,0.0006281575955445623,0.00016479894528675015,0.0003295978905735003,0.0009887936717205008,0.2258351073896877,0.029334212261041527,0.18490441661173368,0.9673698088332234,0.0756971459419118,0.00988793671720501,0.06185453746429356,0.32311579872555485
40d16f10,wnrr,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0029041564378128604,00020,e81f174c,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,128,0.5140775661395862,ReduceLROnPlateau,5,lp,1,0.9879830237478018,0.8477784302085638,1,-0.01995222456753254,-0.22984719090163708,normal_,0.0,0.001,1.0,1.0,1.0,0.0029041564378128604,0.0013183915622940012,0.002966381015161503,0.005273566249176005,0.27898598597406477,0.07679630850362557,0.2969676994067238,0.9723137771918259,0.09493144133200464,0.026477697209404526,0.1009668204790156,0.32762030323005936
40d16f10,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.41715771065940177,00018,1c0d3a02,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,1024,0.690944133082591,ReduceLROnPlateau,4,,2,0.15809802524745464,0.9444877319037914,1,-0.20070099271833897,-0.047453601844608784,normal_,0.0,0.001,1.0,1.0,1.0,0.41715771065940177,0.40046143704680287,0.42336849044166114,0.4485827290705339,0.6461944881834006,0.4515491100856954,0.7857613711272248,0.9983520105471324,0.4935032629332839,0.4174906613931004,0.544166117336849,0.6318391562294001
40d16f10,wnrr,complex,0,search,1vsAll,valid,310,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4754969798662039,00022,aeee69e1,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,512,0.957169989731349,ReduceLROnPlateau,10,lp,3,0.02821898367255926,0.6949397595599294,1,0.19327813852578402,0.12449195422232151,normal_,0.0,0.001,1.0,1.0,1.0,0.4754969798662039,0.4439683586025049,0.4869808833223467,0.5352669742913645,0.8103903642829186,0.7399472643375081,0.8431114040870138,0.9864864864864864,0.5871281616505988,0.542627993847506,0.6056910569105691,0.6856734783564052
40d16f10,wnrr,complex,0,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test_entity,0.09941612047511021,00023,c3c2b285,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,256,0.38571684885164725,ReduceLROnPlateau,4,lp,2,0.5885412003844976,0.23081662226468325,1,-0.3610912971198559,-0.37855087127536535,normal_,0.0,0.001,1.0,1.0,1.0,0.09941612047511021,0.05899802241265655,0.1031641397495056,0.18094924192485168,0.6579246244386536,0.5095583388266315,0.7396176664469347,0.9887936717205009,0.2855856285019776,0.20918479455064823,0.3153153153153153,0.45023071852340146
40d16f10,wnrr,complex,0,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test_entity,0.44011610278819213,00021,ab8e781d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,1024,0.07905783900832757,ReduceLROnPlateau,1,,2,0.42772756423801184,0.3280239086598158,1,0.4065133025869727,0.27296841982752085,normal_,0.0,0.001,1.0,1.0,1.0,0.44011610278819213,0.41677653263019115,0.4489123269611074,0.48549769281476596,0.845506460633652,0.7649967040210942,0.9100197758734343,0.9999999999999999,0.5752462757155021,0.5328499230938255,0.6026148099318831,0.6569984618765107
40d16f10,wnrr,complex,0,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test_entity,0.47552305157434493,00024,55bf3431,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,2048,2048,1vsAll,0.0,kl,Adagrad,256,0.6855669332438148,ReduceLROnPlateau,10,lp,3,0.6480659479275346,0.7981150140985847,1,-0.12256306782364845,-0.16616982407867908,normal_,0.0,0.001,1.0,1.0,1.0,0.47552305157434493,0.43424522083058664,0.4897824653922215,0.5542188529993407,0.819482952965351,0.7537903757415952,0.8457481872116018,0.9911008569545154,0.5901763520380137,0.5407602724675895,0.6084377059986816,0.6998461876510658
40d16f10,wnrr,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.0011192864309271936,00026,20e82aaf,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,1024,0.851155517205689,ReduceLROnPlateau,6,lp,1,0.36795860528945923,0.6435365863144398,1,0.16799073573201895,0.06060675345361233,normal_,0.0,0.001,1.0,1.0,1.0,0.0011192864309271936,0.0004943968358602504,0.0009887936717205008,0.0016479894528675016,0.2183343212150317,0.028345418589321027,0.18127883981542517,0.9663810151615029,0.07352430242623531,0.00977807075368051,0.061085475719622064,0.3232256646890793
40d16f10,wnrr,complex,0,search,1vsAll,valid,320,,,,mean_reciprocal_rank_filtered_with_test_entity,0.45537489185069213,00025,d4d21223,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,512,0.22193054196275772,ReduceLROnPlateau,4,lp,2,0.20490069687366486,0.2758806860074401,1,0.4469392718747258,0.3349015014246106,normal_,0.0,0.001,1.0,1.0,1.0,0.45537489185069213,0.4222148978246539,0.4711601845748187,0.5179630850362558,0.76476905938427,0.6783124588002636,0.8015820698747528,0.9808833223467369,0.5585062542058065,0.5075807514831905,0.5813008130081301,0.6722698308064162
40d16f10,wnrr,complex,0,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4420607383893993,00027,657cbe67,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,128,0.30624446399770683,ReduceLROnPlateau,0,,2,0.8110570991411805,0.1809014342725277,1,-0.27361532486975193,-0.4402759848162532,normal_,0.0,0.001,1.0,1.0,1.0,0.4420607383893993,0.4166117336849044,0.45204350692155565,0.48945286750164796,0.7922591811037409,0.7056690837178642,0.8421226104152932,0.9980224126565589,0.5587935794502582,0.512964183695891,0.5820698747528016,0.6589760492199517
40d16f10,wnrr,complex,0,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3935225806742337,00029,1ee07c10,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,1024,1024,1vsAll,0.0,kl,Adagrad,1024,0.4887208789177239,ReduceLROnPlateau,9,lp,1,0.10626363847404718,0.02561170421540737,1,-0.4392253328114748,-0.2745250426232815,normal_,0.0,0.001,1.0,1.0,1.0,0.3935225806742337,0.3772247857613711,0.39914304548450885,0.42139090309822014,0.7663802748537409,0.6773236651285431,0.8183915622940012,0.9594594594594594,0.5178083714430894,0.4772577455504285,0.5388925510876731,0.6007470885519667
40d16f10,wnrr,complex,0,search,1vsAll,valid,265,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4411697538573253,00028,81a7a926,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,128,0.9166626389128156,ReduceLROnPlateau,3,,2,0.5416241362690926,0.5488149654120207,1,0.11516988184303045,0.22438456024974585,normal_,0.0,0.001,1.0,1.0,1.0,0.4411697538573253,0.4218852999340804,0.4485827290705339,0.4757745550428477,0.6537174634738587,0.4808833223467369,0.7640079103493737,0.9976928147659854,0.5120190038075423,0.44155130740496595,0.5537244561634805,0.6497473082838937
03d4afae,wnrr,complex,0,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test_entity,0.48076563755304463,00001,8f1566dd,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,1024,1024,1vsAll,0.0,kl,Adagrad,1024,0.2223347366685979,ReduceLROnPlateau,8,lp,3,0.7127186004072428,0.549471621401608,1,0.4886757442727685,-0.1509314961731434,normal_,0.0,0.001,1.0,0.2735429813154042,1.0,0.48076563755304463,0.4446275543836519,0.4917600527356625,0.5525708635464732,0.8462367903345419,0.7818061964403428,0.8879367172050098,0.9897824653922214,0.6025892746786421,0.5570204350692156,0.6238189408921117,0.6983080641617228
03d4afae,wnrr,complex,0,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4149413338285885,00002,914ff64b,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,256,256,1vsAll,0.0,kl,Adagrad,512,0.978966889225319,ReduceLROnPlateau,0,,2,0.8866132143884897,0.2835649875923991,1,0.06173719838261604,-0.32367890141904354,normal_,0.0,0.001,1.0,2.639901307784021,1.0,0.4149413338285885,0.39963744232036913,0.41974291364535266,0.4438035596572182,0.8166323657403592,0.7356624917600527,0.8688200395517468,0.9940672379696769,0.5488382639976104,0.5116457921335971,0.5694352889474841,0.6272247857613712
03d4afae,wnrr,complex,0,search,1vsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test_entity,0.41818058262864616,00000,5b452a3b,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,512,512,1vsAll,0.0,kl,Adagrad,256,0.5926462348639965,ReduceLROnPlateau,5,lp,1,0.08330223709344864,0.09876348823308945,1,-0.1525338888168335,0.3469153642654419,normal_,0.0,0.001,1.0,6.115915459394455,1.0,0.41818058262864616,0.3993078444297956,0.42336849044166114,0.45435069215557017,0.8249007182916529,0.7673038892551087,0.8553065260382333,0.9525379037574159,0.5537539611829818,0.5219731927049001,0.5673478356405186,0.6204130960228521
03d4afae,wnrr,complex,0,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test_entity,0.4285466615982408,00003,39c4fd12,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp/ComplEx/WRNN/wnrr-complex-1vsAll-kl-ER-entity-relation,1,1,1,2048,2048,1vsAll,0.0,kl,Adagrad,128,0.33578857377450916,ReduceLROnPlateau,7,lp,2,0.2573074772953987,0.865067201666534,1,-0.3353832457214594,0.17456993088126183,normal_,0.0,0.001,1.0,4.7023422563448545,1.0,0.4285466615982408,0.40309822017139085,0.4368820039551746,0.47462096242584045,0.8224483683616924,0.7551087673038892,0.8602504943968358,0.9746209624258404,0.5598471232284113,0.520435069215557,0.5780048341023951,0.6412876290925071
