job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,1vsAll_query_types_tail,1vsAll_query_types_relation,1vsAll_query_types_head,emb_e_dim,emb_r_dim,train_type,label_smoothing,train_loss,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,emb_e_dropout,emb_r_dropout,emb_initialize,emb_initialize_normal_mean,emb_initialize_normal_std,1vsAll_query_weight_head,1vsAll_query_weight_relation,1vsAll_query_weight_tail,akbc_factor,fwt_mrr_entity,fwt_hits@1_entity,fwt_hits@3_entity,fwt_hits@10_entity,fwt_mrr_relation,fwt_hits@1_relation,fwt_hits@3_relation,fwt_hits@10_relation,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test_entity,0.33478450465141146,00015,1b03a769,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adam,128,0.0012228238537512052,ReduceLROnPlateau,4,lp,2,6.086314233511466e-06,4.8386278572546235e-12,0,0.3919196901842952,-0.10939876455813646,xavier_normal_,0.0,0.5496452769910466,1.0,1.0,1.0,0,0.33478450465141146,0.24550898203592814,0.36706586826347304,0.5129170230966638,0.36410254268249215,0.20211006558311947,0.3247790134017679,0.9147989734816082,0.3445571654310427,0.23104267655165858,0.352970249976238,0.6468776732249786
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.20940027032987596,00005,5b7b5799,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,128,0.0007739188548742803,ReduceLROnPlateau,0,lp,3,5.3719729085314276e-05,5.349340991924685e-07,1,0.48497527930885553,0.31448999233543873,xavier_uniform_,0.0,0.009861650776739006,1.0,1.0,1.0,0,0.20940027032987596,0.15357855717137153,0.2262617621899059,0.31702309666381523,0.7462421139863131,0.6835471913316225,0.7833475905332192,0.8527516395779868,0.38834756083071953,0.33023476855812184,0.4119570383043437,0.4955992776352058
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,305,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3368035413547904,00014,5e7bfb01,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,1024,0.15642903245924036,ReduceLROnPlateau,9,lp,3,3.591128513323002e-17,9.681186337442161e-10,1,-0.04492111224681139,0.25910274032503366,xavier_uniform_,0.0,0.00010564312501030678,1.0,1.0,1.0,0,0.3368035413547904,0.2512688907898489,0.3657827202737382,0.5110635871114912,0.495805375855432,0.34764756201881947,0.5693755346449957,0.808896492728828,0.3898041342909419,0.2833951145328391,0.43364699173082405,0.6103412223172703
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3519228562963359,00009,58198b37,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,128,0.5023877199659941,ReduceLROnPlateau,9,lp,2,5.739933905238503e-19,2.677586021605096e-08,1,-0.18433461524546146,0.3942223796620965,xavier_normal_,0.0,0.10460778997859611,1.0,1.0,1.0,0,0.3519228562963359,0.26350156829198745,0.3846022241231822,0.527487881380097,0.2178897227865697,0.09808953521528371,0.17296834901625321,0.5809523809523809,0.30724516369047616,0.2083642239330862,0.3140575990875392,0.5453093812375249
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.29838707072462217,00021,d3a8a7ef,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adagrad,256,0.26535433721733787,ReduceLROnPlateau,4,lp,2,1.6284742210835361e-09,2.0124079933879267e-07,0,-0.42231613118201494,-0.08861851133406162,xavier_uniform_,0.0,0.0031743303370913127,1.0,1.0,1.0,0,0.29838707072462217,0.2149700598802395,0.32671799258625606,0.4669518106643855,0.4818504731608212,0.3202737382378101,0.5653264898773881,0.8222412318220701,0.35954159389554224,0.25007128599942974,0.40625415834996675,0.5853816177169471
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test_entity,0.30313232352259767,00022,5b409b4a,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adam,1024,0.005815907345390582,ReduceLROnPlateau,1,,2,8.617544154004639e-06,1.424598607720704e-17,1,-0.11116652470082045,0.05636978056281805,normal_,0.0,0.08008304667350427,1.0,1.0,1.0,0,0.30313232352259767,0.22053036783575705,0.32968349016253207,0.4701739378386085,0.3035393777177787,0.16538351867693185,0.3161106358711149,0.6492158540062731,0.3032679989722935,0.20214808478281532,0.32515920539872634,0.5298545765611634
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test_entity,0.32953710324885943,00016,68e02f7c,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,1024,0.04148866858770477,ReduceLROnPlateau,6,,2,8.137966677566226e-19,0.02569653699720597,0,0.3401067331433296,-0.4629585323855281,uniform_,0.0,0.7177803650687552,1.0,1.0,1.0,0,0.32953710324885943,0.24245794126033646,0.36050755631593956,0.5052181351582549,0.31654626015825493,0.09500998003992016,0.25993726832050185,0.9447390932420873,0.3252068036545956,0.19330862085353104,0.326984126984127,0.6517251211861991
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test_entity,0.29470072132520675,00018,6a7f1ee7,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adagrad,512,0.8031487953774785,ReduceLROnPlateau,2,lp,3,1.0188425334410314e-07,3.282336868387254e-11,0,-0.28252544440329075,-0.18775935657322407,normal_,0.0,0.0023820512965906236,1.0,1.0,1.0,0,0.29470072132520675,0.2103222127174223,0.3241231822070145,0.46241802110065583,0.1603234379455375,0.0671799258625606,0.1292272597661819,0.3537496435700028,0.2499082749679213,0.16260811709913506,0.259157874726737,0.4261952285904382
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test_entity,0.32311011347840035,00011,a03a7542,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adagrad,256,0.02286580102665652,ReduceLROnPlateau,2,lp,1,9.355295543494148e-09,0.0003734208837002988,1,0.18924187868833542,0.13475501723587513,xavier_uniform_,0.0,0.00031720677119997947,1.0,1.0,1.0,0,0.32311011347840035,0.23689763330481892,0.35397775876817794,0.496293128029655,0.6894365844204449,0.5938408896492728,0.6883376104932991,0.9374964357000285,0.4452189371257485,0.3558787187529703,0.46543104267655167,0.6433608972531129
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,185,,,,mean_reciprocal_rank_filtered_with_test_entity,0.34751356661676647,00020,a5b1ef44,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adam,512,0.0022113668541453545,ReduceLROnPlateau,8,lp,3,3.0415157850449564e-11,1.2777432822264612e-14,1,0.012569579295814037,0.28507542237639427,normal_,0.0,0.00024154097483985318,1.0,1.0,1.0,0,0.34751356661676647,0.2579412603364699,0.3823210721414314,0.5278870829769033,0.5499013134445395,0.3894496720844026,0.573025377815797,0.9454234388366125,0.4149760746364414,0.3017773975857808,0.44588917403288664,0.667065868263473
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test_entity,0.34675122411427145,00019,726c798d,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adam,256,0.0005020024540395538,ReduceLROnPlateau,10,lp,2,2.0500680820648337e-15,1.6351197898604593e-13,1,0.15418601594865322,0.4307555742561817,xavier_normal_,0.0,0.0547683825115909,1.0,1.0,1.0,0,0.34675122411427145,0.2566581123467351,0.38069575135443395,0.5276019389791845,0.8220341125784146,0.7554605075563159,0.8583404619332763,0.9593384659252923,0.5051788536023192,0.42292557741659537,0.5399106548807148,0.6715141146278871
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test_entity,0.06664031730066652,00028,2d1568f9,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,1024,0.009263033768384152,ReduceLROnPlateau,4,lp,1,0.0002993014822810302,0.0015259406107044238,0,-0.015730292536318302,-0.26144193299114704,uniform_,0.0,0.023033041393819127,1.0,1.0,1.0,0,0.06664031730066652,0.0521528371827773,0.06478471628172226,0.095295124037639,0.24504924303179357,0.15403478756772168,0.25988023952095807,0.43022526375819786,0.12610994528799543,0.0861134873110921,0.12981655736146755,0.20693850394449198
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test_entity,0.22613069062767321,00026,ad3458b1,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adam,1024,0.06581787413447192,ReduceLROnPlateau,10,lp,1,1.0042592472831143e-19,1.0126492144796456e-16,1,0.31009974516928196,0.22667833790183067,uniform_,0.0,0.0075516272617048635,1.0,1.0,1.0,0,0.22613069062767321,0.16218990590248075,0.2422013116623895,0.3528942115768463,0.0524101420484923,0.019617907043056743,0.03729683490162532,0.08457370972341031,0.1682238387807718,0.11466590628267276,0.17389981940880145,0.26345404429236763
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,160,,,,mean_reciprocal_rank_filtered_with_test_entity,0.15502777926290276,00024,80b209e7,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adam,512,0.17306104580206277,ReduceLROnPlateau,2,lp,2,8.275367975886401e-07,5.945479141800918e-15,1,-0.3129897229373455,0.48661968018859625,xavier_uniform_,0.0,2.275517165266825e-05,1.0,1.0,1.0,0,0.15502777926290276,0.10039920159680639,0.16951810664385514,0.2632449386940405,0.07495028776153051,0.01853435985172512,0.04744796122041631,0.14337040205303678,0.1283352751342553,0.07311092101511263,0.12882805816937554,0.22328675981370594
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test_entity,0.2524978781276732,00029,063d6a31,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adam,128,0.020344666683433783,ReduceLROnPlateau,9,,2,8.835773645489434e-17,3.037257132960114e-20,1,0.4186676135286689,0.11219571903347969,xavier_uniform_,0.0,0.001229291695168947,1.0,1.0,1.0,0,0.2524978781276732,0.18015397775876818,0.272027373823781,0.3988594240091246,0.1447743185503992,0.04944396920444825,0.11097804391217564,0.3699458226404334,0.21659005278134208,0.1365839749073282,0.2183442638532459,0.38922155688622756
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,380,,,,mean_reciprocal_rank_filtered_with_test_entity,0.31281209901625323,00012,827e4ae5,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,512,0.06144610328905585,ReduceLROnPlateau,0,,2,2.3149801489744568e-09,0.0034167400572274664,1,0.07906111795455217,0.018554845824837685,xavier_normal_,0.0,0.03502536479002746,1.0,1.0,1.0,0,0.31281209901625323,0.22965497576276017,0.34191616766467064,0.4814941545480467,0.6330754228150841,0.49871685201026517,0.6809808953521528,0.9336184773310522,0.4195665217184678,0.3193422678452619,0.45493774356049804,0.632202262142382
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,345,,,,mean_reciprocal_rank_filtered_with_test_entity,0.3264558773078842,00017,6bf364a0,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adam,128,0.011374891291583405,ReduceLROnPlateau,1,lp,1,0.00825831592399302,7.218375644713991e-19,1,-0.21963634341955185,0.15944596286863089,normal_,0.0,0.00016608066158721102,1.0,1.0,1.0,0,0.3264558773078842,0.238608497291132,0.358169375534645,0.5024807527801539,0.13553204695519674,0.040661534074707725,0.10715711434274308,0.30436270316509834,0.26281460516467064,0.1726261762189906,0.274498621804011,0.4364414029084688
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test_entity,0.34591506161783575,00023,28adbfa6,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,256,256,1vsAll,0.0,kl,Adagrad,128,0.0918361645000866,ReduceLROnPlateau,7,lp,1,3.2886639256752445e-18,1.2652122804766304e-05,0,0.45065705198794603,-0.31340407859534025,xavier_uniform_,0.0,1.0472802738902603e-05,1.0,1.0,1.0,0,0.34591506161783575,0.2564870259481038,0.37832905617336754,0.5226404334188766,0.5226483417094383,0.3590533219275734,0.496777872825777,0.945309381237525,0.4048261364176409,0.2906757912745937,0.41781199505750405,0.6635300826917594
0a833f01,fb15k-237,complex,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test_entity,0.22801918484459652,00025,bfa13df0,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,128,128,1vsAll,0.0,kl,Adagrad,256,0.0008688750320219194,ReduceLROnPlateau,5,lp,3,1.5291741052681967e-14,6.671219610075156e-08,0,0.24626459553837776,-0.13583537470549345,xavier_normal_,0.0,0.14184953044983373,1.0,1.0,1.0,0,0.22801918484459652,0.16552609067579127,0.24921585400627316,0.34890219560878244,0.7928431641181922,0.7352723125178214,0.8243512974051896,0.8914741944682064,0.4162938631665241,0.355441497956468,0.44092766847257864,0.5297595285619238
0a833f01,fb15k-237,complex,0,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test_entity,0.32069276625320786,00027,be8f4e45,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity,1,0,1,512,512,1vsAll,0.0,kl,Adagrad,128,0.002509945900994084,ReduceLROnPlateau,3,,2,0.001110460048409133,6.373118556578366e-05,0,-0.1261229570955038,-0.391885245218873,xavier_uniform_,0.0,0.000467777199326223,1.0,1.0,1.0,0,0.32069276625320786,0.23447390932420872,0.349500998003992,0.49435414884516676,0.9148908655902481,0.8850299401197604,0.9325919589392643,0.9757627601938978,0.5187588736218041,0.45132591958939267,0.5438646516490828,0.6548236859614105
be934361,fb15k-237,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test_entity,0.002370820971408188,00002,7589fb94,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity-relation,1,1,1,256,256,1vsAll,0.0,kl,Adagrad,1024,0.0005896547522643507,ReduceLROnPlateau,4,lp,2,0.0073014642865652695,6.012923764154594e-11,1,0.4753393745049834,0.49024499859660864,uniform_,0.0,5.01371056559006e-05,1.0,0.4735295254644007,1.0,0,0.002370820971408188,0.0013972055888223551,0.0020245223838038207,0.003051040775591674,0.013889969085266966,0.0016538351867693185,0.005988023952095808,0.019731964642144283,0.006210537444456325,0.0014827487881380098,0.0033456895732344835,0.008611348731109211
be934361,fb15k-237,complex,0,search,1vsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test_entity,0.31923015019069007,00007,fd903c4b,/work/dhuynh/Workspaces/Thesis/kge/local/experiments/full_search_hybrid_er_rp.v2/ComplEx/FB237/fb15k-237-complex-1vsAll-kl-ER-entity-relation,1,1,1,256,256,1vsAll,0.0,kl,Adagrad,256,0.009854494180169312,ReduceLROnPlateau,9,lp,3,1.4482566307423789e-12,6.841809324170976e-05,1,-0.4363479008898139,0.11656495183706284,normal_,0.0,0.0004122716131351339,1.0,1.8391683148266746,1.0,0,0.31923015019069007,0.23378956372968349,0.3468206444254348,0.4935272312517821,0.9653487667522098,0.9463358996293127,0.9832335329341317,0.9932706016538352,0.5346029666856763,0.47130500902955996,0.5589582739283339,0.6601083547191332
